state_ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,protection_of_civil_rights_pcr_act,prevention_of_atrocities_poa_act,other_crimes_against_sts
Kerala,RAILWAYS,2013,0,0,0,0,0,0,0,0,0,0
Kerala,THRISSUR COMMR.,2013,0,0,0,0,0,0,1,0,0,1
Kerala,THRISSUR RURAL,2013,0,0,0,0,0,0,2,0,0,2
Kerala,TRIVANDRUM COMMR.,2013,0,0,0,0,0,0,0,0,0,0
Kerala,TRIVANDRUM RURAL,2013,0,4,0,0,0,0,3,0,0,1
Kerala,WAYANADU,2013,0,9,0,0,0,0,5,0,1,9
Kerala,ZZ TOTAL,2013,0,44,1,0,0,0,31,0,5,54
Madhya Pradesh,AGAR,2013,3,3,0,0,0,0,0,0,0,0
Madhya Pradesh,ALIRAJPUR,2013,0,3,0,0,0,0,0,0,0,1
Madhya Pradesh,ANUPPUR,2013,1,9,2,0,0,0,3,0,0,15
Madhya Pradesh,ASHOK NAGAR,2013,0,3,1,0,0,0,3,0,0,6
Madhya Pradesh,BALAGHAT,2013,1,7,0,0,0,0,7,0,0,16
Madhya Pradesh,BARWANI,2013,1,10,0,0,0,0,2,0,0,18
Madhya Pradesh,BETUL,2013,3,18,2,0,0,0,16,0,0,33
Madhya Pradesh,BHIND,2013,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,BHOPAL,2013,0,0,0,0,0,0,0,0,0,1
Madhya Pradesh,BHOPAL RLY.,2013,0,1,0,0,0,0,0,0,0,0
Madhya Pradesh,BURHANPUR,2013,0,2,0,0,0,0,1,0,0,15
Madhya Pradesh,CHHATARPUR,2013,1,1,0,0,0,0,2,0,0,6
Madhya Pradesh,CHHINDWARA,2013,1,26,4,0,0,0,4,0,0,42
Madhya Pradesh,DAMOH,2013,1,4,0,0,0,0,7,0,0,7
Madhya Pradesh,DATIYA,2013,0,1,0,0,0,0,0,0,0,1
Madhya Pradesh,DEWAS,2013,1,6,2,0,0,0,0,0,0,19
Madhya Pradesh,DHAR,2013,3,17,3,0,0,0,9,0,0,12
Madhya Pradesh,DINDORI,2013,0,15,3,0,0,0,0,0,0,20
Madhya Pradesh,GUNA,2013,1,3,0,0,0,0,9,0,0,10
Madhya Pradesh,GWALIOR,2013,0,2,0,0,0,0,8,0,0,3
Madhya Pradesh,HARDA,2013,0,5,1,0,0,0,5,0,0,8
Madhya Pradesh,HOSHANGABAD,2013,3,12,0,0,0,0,13,0,0,7
Madhya Pradesh,INDORE,2013,1,6,1,0,0,0,0,0,0,18
Madhya Pradesh,INDORE RLY.,2013,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,JABALPUR,2013,1,12,0,0,0,1,10,0,0,26
Madhya Pradesh,JABALPUR RLY.,2013,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,JHABUA,2013,0,1,1,0,0,0,0,0,0,0
Madhya Pradesh,KATNI,2013,2,2,0,0,0,0,1,0,0,11
Madhya Pradesh,KHANDWA,2013,1,15,3,0,0,0,0,0,0,35
Madhya Pradesh,KHARGON,2013,0,11,2,0,0,0,11,0,0,18
Madhya Pradesh,MANDLA,2013,0,15,1,0,0,0,1,0,0,23
Madhya Pradesh,MANDSAUR,2013,1,4,0,0,0,0,4,0,0,2
Madhya Pradesh,MORENA,2013,0,0,0,0,0,0,0,0,0,5
Madhya Pradesh,NARSINGHPUR,2013,0,11,0,0,0,0,13,0,0,13
Madhya Pradesh,NEEMUCH,2013,1,1,0,0,0,0,3,0,0,4
Madhya Pradesh,PANNA,2013,0,2,0,0,0,0,0,0,0,9
Madhya Pradesh,RAISEN,2013,0,9,1,0,0,0,16,0,0,12
Madhya Pradesh,RAJGARH,2013,0,7,0,0,0,0,3,0,0,6
Madhya Pradesh,RATLAM,2013,0,3,0,0,0,0,4,0,0,8
Madhya Pradesh,REWA,2013,1,4,0,0,0,1,2,0,0,60
Madhya Pradesh,SAGAR,2013,1,10,4,0,0,1,12,0,0,26
Madhya Pradesh,SATNA,2013,1,8,1,0,0,0,0,0,0,15
Madhya Pradesh,SEONI,2013,3,17,3,0,0,0,4,0,0,20
Madhya Pradesh,SHAHDOL,2013,1,6,3,0,0,0,1,0,0,34
Madhya Pradesh,SHAJAPUR,2013,0,2,0,0,0,0,0,0,0,2
Madhya Pradesh,SHEOPUR,2013,1,1,0,0,0,0,11,0,0,12
Madhya Pradesh,SHIVPURI,2013,1,9,0,0,0,2,1,0,0,16
Madhya Pradesh,SIDHI,2013,0,5,2,0,0,0,2,0,0,3
Madhya Pradesh,SIHORE,2013,1,7,0,0,0,0,7,0,0,3
Madhya Pradesh,SINGRAULI,2013,0,5,4,0,0,0,1,0,0,12
Madhya Pradesh,TIKAMGARH,2013,0,4,0,0,0,0,1,0,0,2
Madhya Pradesh,UJJAIN,2013,1,1,0,0,0,0,0,0,0,6
Madhya Pradesh,UMARIYA,2013,3,1,2,0,0,0,6,0,0,8
Madhya Pradesh,VIDISHA,2013,1,2,0,0,0,0,1,0,0,21
Madhya Pradesh,ZZ TOTAL,2013,42,329,46,0,0,5,204,0,0,670
Maharashtra,AHMEDNAGAR,2013,1,7,2,0,0,2,0,0,0,14
Maharashtra,AKOLA,2013,0,0,0,0,0,0,0,0,0,5
Maharashtra,AMRAVATI COMMR.,2013,0,1,0,0,0,0,0,0,1,0
Maharashtra,AMRAVATI RURAL,2013,0,4,0,0,0,0,3,0,3,4
Maharashtra,AURANGABAD COMMR.,2013,0,1,0,0,0,0,0,0,0,1
Maharashtra,AURANGABAD RURAL,2013,0,2,0,0,0,3,0,0,1,6
Maharashtra,BEED,2013,0,5,0,0,0,0,2,0,0,12
Maharashtra,BHANDARA,2013,0,2,0,0,0,0,0,0,0,4
Maharashtra,BULDHANA,2013,0,3,0,0,1,0,0,0,0,4
Maharashtra,CHANDRAPUR,2013,1,4,0,0,0,0,2,0,0,11
Maharashtra,DHULE,2013,0,2,0,2,0,0,1,0,1,11
Maharashtra,GADCHIROLI,2013,0,2,0,0,0,0,0,0,0,1
Maharashtra,GONDIA,2013,0,4,0,0,0,0,0,0,2,2
Maharashtra,HINGOLI,2013,0,0,0,0,0,0,0,0,0,6
Maharashtra,JALGAON,2013,0,0,0,1,0,0,1,0,8,7
Maharashtra,JALNA,2013,1,0,1,0,0,0,3,0,0,4
Maharashtra,KOLHAPUR,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,LATUR,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,MUMBAI COMMR.,2013,0,1,0,0,0,0,1,0,0,4
Maharashtra,MUMBAI RLY.,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,NAGPUR COMMR.,2013,0,3,0,0,0,0,0,0,0,2
Maharashtra,NAGPUR RLY.,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,NAGPUR RURAL,2013,0,1,1,0,0,0,0,0,0,3
Maharashtra,NANDED,2013,0,4,0,0,0,0,0,8,1,2
Maharashtra,NANDURBAR,2013,1,4,0,0,1,0,1,0,3,4
Maharashtra,NASIK COMMR.,2013,0,2,0,0,0,0,0,0,0,1
Maharashtra,NASIK RURAL,2013,1,6,1,2,0,0,1,0,5,19
Maharashtra,NAVI MUMBAI,2013,0,1,0,0,0,0,0,0,0,0
Maharashtra,OSMANABAD,2013,0,1,0,0,0,0,0,0,0,2
Maharashtra,PARBHANI,2013,0,1,0,0,0,0,0,0,0,3
Maharashtra,PUNE COMMR.,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,PUNE RLY.,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,PUNE RURAL,2013,0,6,0,0,0,0,0,0,1,3
Maharashtra,RAIGAD,2013,0,1,1,0,0,0,4,0,5,2
Maharashtra,RATNAGIRI,2013,0,0,0,0,0,0,0,0,1,0
Maharashtra,SANGLI,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,SATARA,2013,0,1,0,0,0,0,0,0,0,0
Maharashtra,SINDHUDURG,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,SOLAPUR COMMR.,2013,0,0,0,0,0,0,0,0,0,0
Maharashtra,SOLAPUR RURAL,2013,0,4,1,0,0,0,0,0,0,1
Maharashtra,THANE COMMR.,2013,0,2,0,0,0,0,0,0,0,1
Maharashtra,THANE RURAL,2013,0,1,0,1,0,0,7,0,3,23
Maharashtra,WARDHA,2013,1,3,0,0,0,0,0,0,3,3
Maharashtra,WASHIM,2013,0,0,0,0,0,0,0,0,0,9
Maharashtra,YAVATMAL,2013,1,12,2,0,0,0,3,0,7,39
Maharashtra,ZZ TOTAL,2013,7,91,9,6,2,5,29,8,45,213
Manipur,BISHNUPUR,2013,0,0,0,0,0,0,0,0,0,0
Manipur,CHANDEL,2013,0,0,0,0,0,0,0,0,0,0
Manipur,CHURACHANDPUR,2013,0,0,0,0,0,0,0,0,0,0
Manipur,CID,2013,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL EAST,2013,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL WEST,2013,0,1,0,0,0,0,0,0,0,0
Manipur,SENAPATI,2013,0,0,0,0,0,0,0,0,0,0
Manipur,TAMENGLONG,2013,0,0,0,0,0,0,0,0,0,0
Manipur,THOUBAL,2013,0,1,0,0,0,0,0,0,0,0
Manipur,UKHRUL,2013,0,0,0,0,0,0,0,0,0,0
Manipur,ZZ TOTAL,2013,0,2,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS EAST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS NORTH,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS SOUTH,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS SOUTH W.,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS WEST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,JAINTIA HILLS EAST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,JAINTIA HILLS WEST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS EAST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS SOUTH W.,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS WEST,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,RI-BHOI,2013,0,0,0,0,0,0,0,0,0,0
Meghalaya,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,AIZAWL,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,CHAMPHAI,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,KOLASIB,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,LAWNGTLAI,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,LUNGLEI,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,MAMIT,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,SAIHA,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,SERCHHIP,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,SPL NARCOTIC,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,TRAFFIC PS,2013,0,0,0,0,0,0,0,0,0,0
Mizoram,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,DIMAPUR,2013,10,6,0,0,0,0,2,0,0,0
Nagaland,KIPHIRE,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,KOHIMA,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,LONGLENG,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,MOKOKCHUNG,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,MON,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,PEREN,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,PHEK,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,TUENSANG,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,WOKHA,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,ZUNHEBOTO,2013,0,0,0,0,0,0,0,0,0,0
Nagaland,ZZ TOTAL,2013,10,6,0,0,0,0,2,0,0,0
Odisha,ANGUL,2013,0,1,0,0,0,0,0,0,24,0
Odisha,BALASORE,2013,0,5,1,0,0,1,25,0,43,0
Odisha,BARAGARH,2013,0,1,1,0,0,0,19,0,30,0
Odisha,BERHAMPUR,2013,0,0,0,0,0,0,0,0,3,0
Odisha,BHADRAK,2013,0,0,0,0,0,0,0,0,4,0
Odisha,BOLANGIR,2013,1,3,0,0,1,1,0,0,33,0
Odisha,BOUDH,2013,0,0,0,0,0,0,3,0,8,0
Odisha,CUTTACK,2013,0,0,1,0,0,0,3,0,5,0
Odisha,DCP BBSR,2013,0,0,0,0,0,0,1,0,1,0
Odisha,DCP CTC,2013,0,0,0,0,0,0,0,0,0,0
Odisha,DEOGARH,2013,0,0,0,0,0,0,0,0,5,0
Odisha,DHENKANAL,2013,0,1,2,1,0,0,4,0,31,0
Odisha,GAJAPATI,2013,0,0,0,0,0,0,5,0,8,2
Odisha,GANJAM,2013,0,0,0,0,0,0,0,0,0,0
Odisha,JAGATSINGHPUR,2013,0,0,0,0,0,0,0,0,2,0
Odisha,JAJPUR,2013,0,1,0,0,0,0,7,0,6,0
Odisha,JHARSUGUDA,2013,0,2,0,0,0,0,13,0,15,0
Odisha,KALAHANDI,2013,2,4,0,0,0,0,0,0,34,0
Odisha,KANDHAMAL,2013,0,2,0,0,0,0,7,0,13,0
Odisha,KENDRAPARA,2013,0,0,0,0,0,1,0,0,1,0
Odisha,KEONJHAR,2013,0,6,0,0,0,0,23,0,29,0
Odisha,KHURDA,2013,0,0,0,0,0,0,0,0,0,0
Odisha,KORAPUT,2013,0,3,0,0,0,0,0,0,10,0
Odisha,MALKANGIR,2013,0,0,0,0,0,0,0,0,2,0
Odisha,MAYURBHANJ,2013,1,9,2,0,0,0,36,1,76,0
Odisha,NAYAGARH,2013,0,0,0,0,0,0,5,0,5,0
Odisha,NOWRANGPUR,2013,0,8,0,0,1,0,11,0,25,0
Odisha,NUAPADA,2013,0,0,0,0,0,0,6,0,6,0
Odisha,PURI,2013,0,0,0,0,0,0,0,0,0,0
Odisha,RAYAGADA,2013,0,3,1,0,0,0,6,0,21,0
Odisha,ROURKELA,2013,0,1,0,0,0,0,0,0,11,0
Odisha,SAMBALPUR,2013,0,3,0,0,0,2,11,0,28,0
Odisha,SONEPUR,2013,0,2,0,0,0,0,2,0,12,0
Odisha,SRP(CUTTACK),2013,0,0,0,0,1,0,0,0,1,0
Odisha,SRP(ROURKELA),2013,0,0,0,0,0,0,0,0,2,0
Odisha,SUNDARGARH,2013,0,3,0,0,0,0,9,0,19,0
Odisha,ZZ TOTAL,2013,4,58,8,1,3,5,196,1,513,2
Punjab,AMRITSAR RURAL,2013,0,0,0,0,0,0,0,0,0,0
Punjab,BARNALA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,BATALA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,BHATINDA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,CP AMRITSAR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,CP JALANDHAR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,CP LUDHIANA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,FARIDKOT,2013,0,0,0,0,0,0,0,0,0,0
Punjab,FATEHGARH SAHIB,2013,0,0,0,0,0,0,0,0,0,0
Punjab,FAZILKA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,FEROZPUR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,G.R.P,2013,0,0,0,0,0,0,0,0,0,0
Punjab,GURDASPUR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,HOSHIARPUR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,JALANDHAR RURAL,2013,0,0,0,0,0,0,0,0,0,0
Punjab,KAPURTHALA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,KHANNA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,LUDHIANA RURAL,2013,0,0,0,0,0,0,0,0,0,0
Punjab,MANSA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,MOGA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,MUKTSAR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,PATHANKOT,2013,0,0,0,0,0,0,0,0,0,0
Punjab,PATIALA,2013,0,0,0,0,0,0,0,0,0,0
Punjab,ROPAR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,SANGRUR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,SAS NGR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,SBS NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Punjab,TARN TARAN,2013,0,0,0,0,0,0,0,0,0,0
Punjab,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
Rajasthan,AJMER,2013,0,1,0,0,0,0,0,0,0,18
Rajasthan,ALWAR,2013,3,4,0,0,0,0,0,0,0,116
Rajasthan,BANSWARA,2013,0,3,1,0,0,0,0,0,1,44
Rajasthan,BARAN,2013,1,10,2,0,0,0,4,0,1,55
Rajasthan,BARMER,2013,0,6,0,0,0,1,1,0,1,68
Rajasthan,BHARATPUR,2013,0,0,0,0,0,0,0,0,0,29
Rajasthan,BHILWARA,2013,0,2,0,0,0,0,0,0,1,54
Rajasthan,BIKANER,2013,0,0,0,0,0,0,0,0,0,5
Rajasthan,BUNDI,2013,1,4,0,0,0,0,2,0,3,39
Rajasthan,CHITTORGARH,2013,1,7,0,0,0,0,0,0,1,45
Rajasthan,CHURU,2013,0,0,0,0,0,0,5,0,0,5
Rajasthan,DAUSA,2013,0,1,1,0,0,0,0,0,0,90
Rajasthan,DHOLPUR,2013,0,1,0,0,0,0,6,0,0,8
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0
Rajasthan,DUNGARPUR,2013,0,1,0,0,0,0,0,0,0,15
Rajasthan,G.R.P.AJMER,2013,0,1,0,0,0,0,0,0,1,0
Rajasthan,G.R.P.JODHPUR,2013,0,0,0,0,0,0,0,0,0,0
Rajasthan,GANGANAGAR,2013,0,0,0,0,0,0,0,0,0,2
Rajasthan,HANUMANGARH,2013,0,0,0,0,0,0,0,0,0,4
Rajasthan,JAIPUR EAST,2013,0,0,0,0,0,0,0,0,0,51
Rajasthan,JAIPUR NORTH,2013,0,1,0,0,0,0,1,0,0,12
Rajasthan,JAIPUR RURAL,2013,2,3,0,0,0,3,0,0,2,72
Rajasthan,JAIPUR SOUTH,2013,0,1,0,0,0,0,0,0,2,24
Rajasthan,JAIPUR WEST,2013,0,0,1,0,0,0,0,0,2,46
Rajasthan,JAISALMER,2013,0,1,0,0,0,0,0,0,0,29
Rajasthan,JALORE,2013,1,2,0,0,0,0,0,0,1,26
Rajasthan,JHALAWAR,2013,0,4,7,0,0,0,2,0,1,52
Rajasthan,JHUNJHUNU,2013,0,0,0,0,0,0,2,0,0,23
Rajasthan,JODHPUR EAST,2013,1,0,0,0,0,0,1,0,0,3
Rajasthan,JODHPUR RURAL,2013,0,0,0,0,0,0,23,0,0,0
Rajasthan,JODHPUR WEST,2013,0,0,0,0,0,0,1,0,0,7
Rajasthan,KARAULI,2013,0,2,0,0,0,0,0,0,0,59
Rajasthan,KOTA CITY,2013,2,4,0,0,0,0,0,0,0,27
Rajasthan,KOTA RURAL,2013,1,1,0,0,0,0,1,0,0,29
Rajasthan,NAGAUR,2013,0,0,0,0,0,1,0,0,0,1
Rajasthan,PALI,2013,1,0,1,0,0,0,1,0,0,40
Rajasthan,PRATAPGARH,2013,0,5,2,0,0,0,25,0,0,20
Rajasthan,RAJSAMAND,2013,1,1,1,0,0,0,2,0,0,16
Rajasthan,SAWAI MADHOPUR,2013,1,1,0,0,0,0,0,0,1,46
Rajasthan,SIKAR,2013,1,0,0,0,0,0,2,0,0,50
Rajasthan,SIROHI,2013,2,2,2,0,0,0,6,0,2,29
Rajasthan,TONK,2013,1,4,1,0,0,1,27,0,2,49
Rajasthan,UDAIPUR,2013,1,10,3,0,0,0,8,0,2,67
Rajasthan,ZZ TOTAL,2013,21,83,22,0,0,6,120,0,24,1375
Sikkim,EAST,2013,0,0,0,0,0,2,3,0,0,0
Sikkim,NORTH,2013,0,0,0,0,0,0,0,0,0,0
Sikkim,SOUTH,2013,0,0,0,0,0,4,2,0,0,0
Sikkim,WEST,2013,0,0,0,0,0,2,4,0,0,0
Sikkim,ZZ TOTAL,2013,0,0,0,0,0,8,9,0,0,0
Tamil Nadu,ARIYALUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,CHENNAI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,CHENNAI RLY.,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,COIMBATORE RURAL,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,COIMBATORE URBAN,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,CUDDALORE,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,DHARMAPURI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,DINDIGUL,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,ERODE,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,KANCHIPURAM,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,KANYAKUMARI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,KARUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,KRISHNAGIRI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,MADURAI RURAL,2013,0,0,0,0,0,0,0,0,0,1
Tamil Nadu,MADURAI URBAN,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,NAGAPATTINAM,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,NAMAKKAL,2013,0,0,0,0,1,0,3,0,1,0
Tamil Nadu,NILGIRIS,2013,0,1,0,0,0,0,0,0,0,0
Tamil Nadu,PERAMBALUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,PUDUKOTTAI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,RAMNATHAPURAM,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,SALEM RURAL,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,SALEM URBAN,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,SIVAGANGAI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THANJAVUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THENI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THIRUNELVELI RURAL,2013,0,0,0,0,0,0,0,0,1,0
Tamil Nadu,THIRUNELVELI URBAN,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THIRUVALLUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THIRUVANNAMALAI,2013,0,0,0,0,0,0,0,0,4,0
Tamil Nadu,THIRUVARUR,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,THOOTHUGUDI,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,TIRUPPUR,2013,1,0,0,0,0,0,0,0,0,0
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,TRICHY RURAL,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,TRICHY URBAN,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,VELLORE,2013,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,VILLUPURAM,2013,0,1,0,0,0,0,8,0,0,0
Tamil Nadu,VIRUDHUNAGAR,2013,0,0,0,0,1,0,0,0,0,0
Tamil Nadu,ZZ TOTAL,2013,1,2,0,0,2,0,11,0,6,1
Tripura,DHALAI,2013,0,0,0,0,0,0,0,0,0,0
Tripura,GOMATI,2013,0,0,2,0,0,0,3,0,0,4
Tripura,GRP,2013,0,0,0,0,0,0,0,0,0,0
Tripura,KHOWAI,2013,0,1,0,0,0,0,0,0,0,3
Tripura,NORTH,2013,0,0,0,0,0,0,0,0,0,0
Tripura,SIPAHIJALA,2013,0,0,0,0,0,0,0,0,0,0
Tripura,SOUTH,2013,0,2,0,0,0,0,4,0,0,5
Tripura,UNAKOTI,2013,0,0,0,0,0,0,0,0,0,0
Tripura,WEST,2013,0,0,0,0,0,0,0,0,0,0
Tripura,ZZ TOTAL,2013,0,3,2,0,0,0,7,0,0,12
Uttar Pradesh,AGRA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,ALIGARH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,ALLAHABAD,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,AMBEDKAR NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,AMETHI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,AMROHA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,AURAIYA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,AZAMGARH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BADAUN,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BAGHPAT,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BAHRAICH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BALLIA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BALRAMPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BANDA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BARABANKI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BAREILLY,2013,1,0,0,0,0,0,0,0,0,1
Uttar Pradesh,BASTI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BIJNOR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,BULANDSHAHAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,CHANDOLI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,CHITRAKOOT DHAM,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,DEORIA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,ETAH,2013,0,0,0,0,0,0,0,0,0,1
Uttar Pradesh,ETAWAH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,FAIZABAD,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,FATEHGARH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,FATEHPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,FIROZABAD,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,G.R.P.,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,GHAZIABAD,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,GHAZIPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,GONDA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,GORAKHPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,HAMIRPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,HAPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,HARDOI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,HATHRAS,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,JALAUN,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,JAUNPUR,2013,0,0,0,0,0,0,0,0,0,0
